,day,month,year,dow,hour,min,depICAO,craftType,airline
1488,06,12,2022,Tuesday,13,36,KSRQ,Boeing,American
1489,06,12,2022,Tuesday,13,25,KORD,Boeing,American
1490,06,12,2022,Tuesday,13,43,KIAH,Boeing,American
1491,06,12,2022,Tuesday,13,37,KTPA,Airbus,American
1492,06,12,2022,Tuesday,13,15,KMCO,Boeing,American
1493,06,12,2022,Tuesday,13,33,KDCA,Airbus,American
1494,06,12,2022,Tuesday,13,45,KGSP,Embraer,American
1495,06,12,2022,Tuesday,13,37,KLAX,Airbus,American
1496,06,12,2022,Tuesday,13,55,CYYZ,Canadair Regional,American
1497,06,12,2022,Tuesday,13,37,KIND,Canadair Regional,American
1498,06,12,2022,Tuesday,13,31,KSBN,Canadair Regional,American
1499,06,12,2022,Tuesday,13,42,KORF,Canadair Regional,American
1500,06,12,2022,Tuesday,13,44,KCVG,Canadair Regional,American
1501,06,12,2022,Tuesday,13,55,KDAY,Canadair Regional,American
1502,06,12,2022,Tuesday,13,44,KMIA,Boeing,American
1503,06,12,2022,Tuesday,13,09,KMLB,Canadair Regional,American
1504,06,12,2022,Tuesday,13,51,KFAY,Embraer,American
1505,06,12,2022,Tuesday,13,57,KLYH,Embraer,American
1506,06,12,2022,Tuesday,13,33,KJAX,Airbus,American
1507,06,12,2022,Tuesday,13,47,KDFW,Airbus,American
1508,06,12,2022,Tuesday,13,28,KPHX,Airbus,American
1509,06,12,2022,Tuesday,13,59,EDDF,Boeing,American
1510,06,12,2022,Tuesday,13,57,KALB,Airbus,American
1511,06,12,2022,Tuesday,13,30,KJFK,Canadair Regional,Delta Air Lines
1512,06,12,2022,Tuesday,13,31,KATL,Boeing,Delta Air Lines
1513,06,12,2022,Tuesday,13,02,KPDK,Other,Jet Linx Aviation
1514,06,12,2022,Tuesday,13,25,KLWB,Embraer,Contour Aviation
1515,06,12,2022,Tuesday,13,12,KGSP,Embraer,Envoy Air
1516,06,12,2022,Tuesday,13,06,KXNA,Embraer,Envoy Air
1517,06,12,2022,Tuesday,13,59,KEWR,Airbus,United
1518,06,12,2022,Tuesday,14,02,KBWI,Airbus,American
1519,06,12,2022,Tuesday,14,01,KILM,Airbus,American
1520,06,12,2022,Tuesday,14,00,KMCO,Airbus,American
1521,06,12,2022,Tuesday,14,09,KSYR,Airbus,American
1522,06,12,2022,Tuesday,14,10,KXNA,Airbus,American
1523,06,12,2022,Tuesday,14,50,MMUN,Airbus,American
1524,06,12,2022,Tuesday,14,53,KDTW,Airbus,American
1525,06,12,2022,Tuesday,14,14,KCLE,Airbus,American
1526,06,12,2022,Tuesday,14,07,KEYW,Airbus,American
1527,06,12,2022,Tuesday,14,15,KMDT,Airbus,American
1528,06,12,2022,Tuesday,14,02,KLGA,Boeing,American
1529,06,12,2022,Tuesday,14,49,KCVG,Canadair Regional,American
1530,06,12,2022,Tuesday,14,38,KMGM,Embraer,American
1531,06,12,2022,Tuesday,14,28,EDDM,Boeing,American
1532,06,12,2022,Tuesday,14,52,KSEA,Airbus,American
1533,06,12,2022,Tuesday,14,41,KBOS,Embraer,Delta Air Lines
1534,06,12,2022,Tuesday,14,45,KSHD,Embraer,Contour Aviation
1535,06,12,2022,Tuesday,14,31,KRDU,Other,Unknown/Private owner
1536,06,12,2022,Tuesday,14,17,KPUW,Other,Unknown/Private owner
1537,06,12,2022,Tuesday,14,05,KCCR,Other,Unknown/Private owner
1538,06,12,2022,Tuesday,14,00,KIAD,Embraer,United
1539,06,12,2022,Tuesday,15,13,KBDL,Boeing,American
1540,06,12,2022,Tuesday,15,27,KSRQ,Boeing,American
1541,06,12,2022,Tuesday,15,25,KDAB,Airbus,American
1542,06,12,2022,Tuesday,15,37,KEWR,Boeing,American
1543,06,12,2022,Tuesday,15,55,KILM,Airbus,American
1544,06,12,2022,Tuesday,15,17,KECP,Airbus,American
1545,06,12,2022,Tuesday,15,28,KLGA,Boeing,American
1546,06,12,2022,Tuesday,15,40,KAVL,Airbus,American
1547,06,12,2022,Tuesday,15,20,KMCO,Airbus,American
1548,06,12,2022,Tuesday,15,24,KMSY,Airbus,American
1549,06,12,2022,Tuesday,15,44,KGSO,Airbus,American
1550,06,12,2022,Tuesday,15,30,KSFO,Airbus,American
1551,06,12,2022,Tuesday,15,46,KJAX,Airbus,American
1552,06,12,2022,Tuesday,14,10,KBNA,Boeing,Southwest
1553,06,12,2022,Tuesday,15,15,KBOS,Airbus,American
1554,06,12,2022,Tuesday,15,48,KLIT,Airbus,American
1555,06,12,2022,Tuesday,15,21,KRIC,Airbus,American
1556,06,12,2022,Tuesday,15,04,KLAX,Boeing,American
1557,06,12,2022,Tuesday,15,23,KBHM,Canadair Regional,American
1558,06,12,2022,Tuesday,15,49,KBTR,Canadair Regional,American
1559,06,12,2022,Tuesday,15,43,KDFW,Airbus,American
1560,06,12,2022,Tuesday,15,41,KCAK,Canadair Regional,American
1561,06,12,2022,Tuesday,15,29,KPHX,Airbus,American
1562,06,12,2022,Tuesday,15,23,KCMH,Canadair Regional,American
1563,06,12,2022,Tuesday,15,45,KRSW,Airbus,American
1564,06,12,2022,Tuesday,15,30,KMEM,Airbus,American
1565,06,12,2022,Tuesday,15,22,KORD,Boeing,American
1566,06,12,2022,Tuesday,15,34,KPVD,Canadair Regional,American
1567,06,12,2022,Tuesday,15,31,KOAJ,Embraer,American
1568,06,12,2022,Tuesday,15,36,KERI,Embraer,American
1569,06,12,2022,Tuesday,15,47,KLGA,Canadair Regional,Delta Air Lines
1570,06,12,2022,Tuesday,15,00,KBKW,Embraer,Contour Aviation
1571,06,12,2022,Tuesday,15,20,KCKB,Embraer,Contour Aviation
1572,06,12,2022,Tuesday,15,29,KSTL,Embraer,Envoy Air
1573,06,12,2022,Tuesday,15,34,KSAV,Other,Unknown/Private owner
1574,06,12,2022,Tuesday,15,03,KCHA,Other,Unknown/Private owner
1575,06,12,2022,Tuesday,15,42,KIAH,Boeing,United
1576,06,12,2022,Tuesday,15,05,KDEN,Boeing,United
1577,06,12,2022,Tuesday,15,18,KSAT,Other,Unknown/Private owner
1578,06,12,2022,Tuesday,14,53,MKJS,Airbus,American
1579,06,12,2022,Tuesday,15,52,KRDU,Airbus,American
1580,06,12,2022,Tuesday,15,32,KJFK,Airbus,American
1581,06,12,2022,Tuesday,15,38,KTPA,Airbus,American
1582,06,12,2022,Tuesday,15,32,KSTL,Boeing,American
1583,06,12,2022,Tuesday,15,29,KBNA,Boeing,American
1584,06,12,2022,Tuesday,15,19,KDCA,Canadair Regional,American
1585,06,12,2022,Tuesday,15,14,MYNN,Boeing,American
1586,06,12,2022,Tuesday,16,43,KLZU,Other,NetJets Aviation
1587,06,12,2022,Tuesday,16,26,KSBD,Boeing,ATI
1588,06,12,2022,Tuesday,16,49,KORD,Boeing,American
1589,06,12,2022,Tuesday,16,15,KMCO,Airbus,American
1590,06,12,2022,Tuesday,16,59,KPBI,Airbus,American
1591,06,12,2022,Tuesday,16,32,KSAV,Airbus,American
1592,06,12,2022,Tuesday,16,13,KRIC,Airbus,American
1593,06,12,2022,Tuesday,16,54,KSAN,Airbus,American
1594,06,12,2022,Tuesday,16,05,KCHS,Boeing,American
1595,06,12,2022,Tuesday,16,38,MWCR,Airbus,American
1596,06,12,2022,Tuesday,16,22,KSHV,Canadair Regional,American
1597,06,12,2022,Tuesday,16,27,KCHA,Embraer,American
1598,06,12,2022,Tuesday,16,49,KPHX,Airbus,American
1599,06,12,2022,Tuesday,16,14,KCHO,Embraer,American
1600,06,12,2022,Tuesday,16,07,KPGV,Embraer,American
1601,06,12,2022,Tuesday,16,17,KHTS,Embraer,American
1602,06,12,2022,Tuesday,16,12,EGLL,Boeing,American
1603,06,12,2022,Tuesday,16,42,KLAS,Airbus,American
1604,06,12,2022,Tuesday,16,42,MDPC,Boeing,American
1605,06,12,2022,Tuesday,16,25,MMUN,Airbus,American
1606,06,12,2022,Tuesday,16,10,CYYZ,Canadair Regional,Air Canada
1607,06,12,2022,Tuesday,16,19,KATL,Boeing,Delta Air Lines
1608,06,12,2022,Tuesday,16,03,KDTW,Boeing,Delta Air Lines
1609,06,12,2022,Tuesday,16,11,KEGE,Other,MVP
1610,06,12,2022,Tuesday,16,42,KEYW,Embraer,Unknown/Private owner
1611,06,12,2022,Tuesday,16,10,KORF,Other,Unknown/Private owner
1612,06,12,2022,Tuesday,16,25,KCVG,Other,Unknown/Private owner
1613,06,12,2022,Tuesday,16,10,KMDW,Boeing,Southwest
1614,06,12,2022,Tuesday,17,33,KRDU,Other,NetJets Aviation
1615,06,12,2022,Tuesday,17,33,KCHS,Boeing,American
1616,06,12,2022,Tuesday,17,08,KBOS,Boeing,American
1617,06,12,2022,Tuesday,17,16,KPIT,Airbus,American
1618,06,12,2022,Tuesday,17,30,KIAH,Boeing,American
1619,06,12,2022,Tuesday,17,04,KDCA,Airbus,American
1620,06,12,2022,Tuesday,17,12,KPNS,Airbus,American
1621,06,12,2022,Tuesday,17,20,KCVG,Airbus,American
1622,06,12,2022,Tuesday,17,04,KLGA,Boeing,American
1623,06,12,2022,Tuesday,17,26,KPHL,Airbus,American
1624,06,12,2022,Tuesday,17,43,KORF,Boeing,American
1625,06,12,2022,Tuesday,17,47,CYYZ,Airbus,American
1626,06,12,2022,Tuesday,17,29,KMSP,Boeing,American
1627,06,12,2022,Tuesday,17,16,KEYW,Airbus,American
1628,06,12,2022,Tuesday,17,30,KMKE,Airbus,American
1629,06,12,2022,Tuesday,16,22,KGGE,Other,Unknown/Private owner
1630,06,12,2022,Tuesday,16,24,KBTR,Other,Unknown/Private owner
1631,06,12,2022,Tuesday,16,18,KLGA,Airbus,Spirit
1632,06,12,2022,Tuesday,16,44,KEWR,Airbus,United
1633,06,12,2022,Tuesday,16,51,KORD,Boeing,United
1634,06,12,2022,Tuesday,17,15,KMCO,Airbus,American
1635,06,12,2022,Tuesday,17,28,KDFW,Airbus,American
1636,06,12,2022,Tuesday,17,17,KOMA,Boeing,American
1637,06,12,2022,Tuesday,17,07,KDEN,Airbus,American
1638,06,12,2022,Tuesday,17,00,KFLL,Airbus,American
1639,06,12,2022,Tuesday,17,01,KHXD,Canadair Regional,American
1640,06,12,2022,Tuesday,17,22,KMIA,Boeing,American
1641,06,12,2022,Tuesday,17,10,KIAD,Canadair Regional,American
1642,06,12,2022,Tuesday,17,39,KMOB,Canadair Regional,American
1643,06,12,2022,Tuesday,16,30,KHXD,Embraer,Envoy Air
1644,06,12,2022,Tuesday,17,21,KDSM,Canadair Regional,American
1645,06,12,2022,Tuesday,17,23,KSAN,Airbus,American
1646,06,12,2022,Tuesday,17,22,KTUL,Canadair Regional,American
1647,06,12,2022,Tuesday,17,41,KRSW,Airbus,American
1648,06,12,2022,Tuesday,17,30,KROA,Embraer,American
1649,06,12,2022,Tuesday,17,31,KLYH,Embraer,American
1650,06,12,2022,Tuesday,17,38,KEWN,Embraer,American
1651,06,12,2022,Tuesday,17,18,KEVV,Embraer,American
1652,06,12,2022,Tuesday,17,18,KPHF,Embraer,American
1653,06,12,2022,Tuesday,17,42,KCHO,Embraer,American
1654,06,12,2022,Tuesday,17,02,MBPV,Airbus,American
1655,06,12,2022,Tuesday,17,37,EGLL,Boeing,American
1656,06,12,2022,Tuesday,17,23,KAUS,Airbus,American
1657,06,12,2022,Tuesday,17,00,EDDM,Airbus,Lufthansa
1658,06,12,2022,Tuesday,17,28,KTEB,Other,Unknown/Private owner
1659,06,12,2022,Tuesday,17,58,KORD,Other,Unknown/Private owner
1660,06,12,2022,Tuesday,17,09,KLWB,Embraer,Unknown/Private owner
1661,06,12,2022,Tuesday,17,19,KRIC,Other,Unknown/Private owner
1662,06,12,2022,Tuesday,17,40,KFTY,Other,Unknown/Private owner
1663,06,12,2022,Tuesday,17,56,KMSP,Boeing,Delta Air Lines
1664,06,12,2022,Tuesday,17,55,KATL,Boeing,Delta Air Lines
1665,06,12,2022,Tuesday,17,31,KATL,Boeing,Delta Air Lines
1666,06,12,2022,Tuesday,17,14,KJFK,Canadair Regional,Delta Air Lines
1667,06,12,2022,Tuesday,17,44,KSLC,Boeing,Delta Air Lines
1668,06,12,2022,Tuesday,17,15,KPHL,Airbus,Frontier
1669,06,12,2022,Tuesday,17,04,KMGW,Other,Unknown/Private owner
1670,06,12,2022,Tuesday,17,35,KCRE,Other,Unknown/Private owner
1671,06,12,2022,Tuesday,17,36,KTEB,Other,Unknown/Private owner
1672,06,12,2022,Tuesday,17,53,KCNO,Other,Unknown/Private owner
1673,06,12,2022,Tuesday,17,02,KTHV,Other,RVJ
1674,06,12,2022,Tuesday,17,09,KLWB,Embraer,Unknown/Private owner
1675,06,12,2022,Tuesday,18,14,KTTN,Other,NetJets Aviation
1676,06,12,2022,Tuesday,18,29,KCMH,Airbus,American
1677,06,12,2022,Tuesday,18,28,KBNA,Airbus,American
1678,06,12,2022,Tuesday,18,28,KSRQ,Airbus,American
1679,06,12,2022,Tuesday,18,40,KSDF,Airbus,American
1680,06,12,2022,Tuesday,18,42,KGSO,Airbus,American
1681,06,12,2022,Tuesday,18,15,KMCO,Airbus,American
1682,06,12,2022,Tuesday,18,40,MWCR,Boeing,American
1683,06,12,2022,Tuesday,18,14,KJFK,Boeing,American
1684,06,12,2022,Tuesday,18,41,KDCA,Airbus,American
1685,06,12,2022,Tuesday,18,45,MMUN,Airbus,American
1686,06,12,2022,Tuesday,18,20,MMMX,Canadair Regional,American
1687,06,12,2022,Tuesday,18,07,KLGA,Canadair Regional,Delta Air Lines
1688,06,12,2022,Tuesday,18,44,MKJS,Airbus,American
1689,06,12,2022,Tuesday,18,21,KBOS,Embraer,JetBlue Airways
1690,06,12,2022,Tuesday,18,52,KSGF,Embraer,Envoy Air
1691,06,12,2022,Tuesday,18,02,KHTS,Other,Unknown/Private owner
1692,06,12,2022,Tuesday,18,10,KBFM,Other,Unknown/Private owner
1693,06,12,2022,Tuesday,18,58,KIAD,Embraer,United
1694,06,12,2022,Tuesday,18,13,KFTY,Other,USC
1695,06,12,2022,Tuesday,18,05,KDAL,Boeing,Southwest
1696,06,12,2022,Tuesday,19,40,KAUS,Boeing,American
1697,06,12,2022,Tuesday,19,06,TIST,Airbus,American
1698,06,12,2022,Tuesday,19,30,KEWR,Boeing,American
1699,06,12,2022,Tuesday,19,12,MDPC,Boeing,American
1700,06,12,2022,Tuesday,19,06,KLAX,Airbus,American
1701,06,12,2022,Tuesday,19,05,KJAX,Airbus,American
1702,06,12,2022,Tuesday,19,08,KPHX,Airbus,American
1703,06,12,2022,Tuesday,19,40,KLGA,Airbus,American
1704,06,12,2022,Tuesday,19,13,KOKC,Airbus,American
1705,06,12,2022,Tuesday,19,37,KMIA,Boeing,American
1706,06,12,2022,Tuesday,18,13,KLIT,Embraer,JTZ
1707,06,12,2022,Tuesday,18,25,KLWB,Embraer,Contour Aviation
1708,06,12,2022,Tuesday,18,23,KBHM,Embraer,Envoy Air
1709,06,12,2022,Tuesday,18,25,KBNA,Boeing,Southwest
1710,06,12,2022,Tuesday,19,14,KMCO,Airbus,American
1711,06,12,2022,Tuesday,19,17,KDEN,Airbus,American
1712,06,12,2022,Tuesday,19,22,KRDU,Boeing,American
1713,06,12,2022,Tuesday,19,36,KPVD,Airbus,American
1714,06,12,2022,Tuesday,19,26,KBDL,Boeing,American
1715,06,12,2022,Tuesday,19,35,KMSN,Airbus,American
1716,06,12,2022,Tuesday,19,06,KBWI,Airbus,American
1717,06,12,2022,Tuesday,19,45,KRIC,Airbus,American
1718,06,12,2022,Tuesday,19,24,KDFW,Airbus,American
1719,06,12,2022,Tuesday,19,31,KMSY,Airbus,American
1720,06,12,2022,Tuesday,19,41,KILM,Airbus,American
1721,06,12,2022,Tuesday,19,15,KVPS,Airbus,American
1722,06,12,2022,Tuesday,19,14,KTPA,Airbus,American
1723,06,12,2022,Tuesday,19,32,KSTL,Airbus,American
1724,06,12,2022,Tuesday,19,39,KORD,Boeing,American
1725,06,12,2022,Tuesday,19,02,KBHM,Embraer,American
1726,06,12,2022,Tuesday,19,15,KPHL,Boeing,American
1727,06,12,2022,Tuesday,19,19,KAVP,Airbus,American
1728,06,12,2022,Tuesday,19,29,KSGF,Embraer,American
1729,06,12,2022,Tuesday,19,04,KLAS,Airbus,American
1730,06,12,2022,Tuesday,19,00,KHPN,Canadair Regional,American
1731,06,12,2022,Tuesday,19,43,KBNA,Canadair Regional,American
1732,06,12,2022,Tuesday,19,30,KCRW,Canadair Regional,American
1733,06,12,2022,Tuesday,19,11,KECP,Canadair Regional,American
1734,06,12,2022,Tuesday,19,18,KGSP,Canadair Regional,American
1735,06,12,2022,Tuesday,19,16,KJAN,Canadair Regional,American
1736,06,12,2022,Tuesday,19,01,KMDT,Canadair Regional,American
1737,06,12,2022,Tuesday,19,08,KTYS,Airbus,American
1738,06,12,2022,Tuesday,19,02,KDAB,Canadair Regional,American
1739,06,12,2022,Tuesday,19,50,KTLH,Canadair Regional,American
1740,06,12,2022,Tuesday,19,16,KCHS,Airbus,American
1741,06,12,2022,Tuesday,19,46,KMYR,Canadair Regional,American
1742,06,12,2022,Tuesday,19,07,KGRR,Airbus,American
1743,06,12,2022,Tuesday,19,24,KCHA,Embraer,American
1744,06,12,2022,Tuesday,19,10,KCAE,Embraer,American
1745,06,12,2022,Tuesday,19,37,KEYW,Airbus,American
1746,06,12,2022,Tuesday,19,25,TJSJ,Airbus,American
1747,06,12,2022,Tuesday,19,10,TLPL,Airbus,American
1748,06,12,2022,Tuesday,19,00,TNCA,Boeing,American
1749,06,12,2022,Tuesday,19,27,KATL,Airbus,American
1750,06,12,2022,Tuesday,19,30,KDTW,Boeing,Delta Air Lines
1751,06,12,2022,Tuesday,19,12,KJFK,Canadair Regional,Delta Air Lines
1752,06,12,2022,Tuesday,19,39,KMSL,Embraer,Contour Aviation
1753,06,12,2022,Tuesday,19,29,KGRB,Other,Unknown/Private owner
1754,06,12,2022,Tuesday,19,02,KSPS,Other,Unknown/Private owner
1755,06,12,2022,Tuesday,19,54,KPBI,Other,Unknown/Private owner
1756,06,12,2022,Tuesday,19,35,KFLL,Airbus,Spirit
1757,06,12,2022,Tuesday,19,21,KEWR,Embraer,United
1758,06,12,2022,Tuesday,19,21,KEWR,Embraer,Republic Airways
1759,06,12,2022,Tuesday,20,20,KBOS,Other,NetJets Aviation
1760,06,12,2022,Tuesday,20,55,TNCA,Boeing,American
1761,06,12,2022,Tuesday,20,53,CYUL,Airbus,American
1762,06,12,2022,Tuesday,20,27,KIND,Boeing,American
1763,06,12,2022,Tuesday,20,25,MMUN,Airbus,American
1764,06,12,2022,Tuesday,20,27,KPHL,Airbus,American
1765,06,12,2022,Tuesday,20,26,KMEM,Airbus,American
1766,06,12,2022,Tuesday,20,37,KATL,Boeing,Delta Air Lines
1767,06,12,2022,Tuesday,20,55,KHXD,Embraer,Envoy Air
1768,06,12,2022,Tuesday,20,33,KLEX,Embraer,Envoy Air
1769,06,12,2022,Tuesday,20,50,KMQS,Other,Unknown/Private owner
1770,06,12,2022,Tuesday,20,35,KBWI,Boeing,Southwest
1771,06,12,2022,Tuesday,21,40,KPVD,Airbus,American
1772,06,12,2022,Tuesday,21,24,KTPA,Airbus,American
1773,06,12,2022,Tuesday,21,26,KRDU,Airbus,American
1774,06,12,2022,Tuesday,21,31,KRIC,Boeing,American
1775,06,12,2022,Tuesday,21,07,KLAX,Airbus,American
1776,06,12,2022,Tuesday,21,34,KSRQ,Airbus,American
1777,06,12,2022,Tuesday,21,10,KJFK,Airbus,American
1778,06,12,2022,Tuesday,21,45,KBOS,Airbus,American
1779,06,12,2022,Tuesday,21,51,KALB,Airbus,American
1780,06,12,2022,Tuesday,21,44,KBUF,Airbus,American
1781,06,12,2022,Tuesday,21,36,KBNA,Airbus,American
1782,06,12,2022,Tuesday,21,30,KSAV,Airbus,American
1783,06,12,2022,Tuesday,21,39,KMYR,Airbus,American
1784,06,12,2022,Tuesday,21,22,KDEN,Airbus,American
1785,06,12,2022,Tuesday,21,19,KCLE,Boeing,American
1786,06,12,2022,Tuesday,21,33,KLAS,Airbus,American
1787,06,12,2022,Tuesday,21,20,KJAX,Airbus,American
1788,06,12,2022,Tuesday,21,21,KSEA,Airbus,American
1789,06,12,2022,Tuesday,21,08,KSFO,Airbus,American
1790,06,12,2022,Tuesday,21,17,KDCA,Airbus,American
1791,06,12,2022,Tuesday,21,50,KDSM,Airbus,American
1792,06,12,2022,Tuesday,21,41,KMSN,Embraer,American
1793,06,12,2022,Tuesday,21,04,KLEX,Embraer,American
1794,06,12,2022,Tuesday,21,37,KGRR,Embraer,American
1795,06,12,2022,Tuesday,21,46,KSYR,Airbus,American
1796,06,12,2022,Tuesday,21,32,KAUS,Airbus,American
1797,06,12,2022,Tuesday,21,17,KFLL,Airbus,American
1798,06,12,2022,Tuesday,21,35,KATL,Canadair Regional,American
1799,06,12,2022,Tuesday,21,25,KTRI,Canadair Regional,American
1800,06,12,2022,Tuesday,21,35,KMKE,Canadair Regional,American
1801,06,12,2022,Tuesday,21,28,KGSP,Canadair Regional,American
1802,06,12,2022,Tuesday,21,47,KLIT,Canadair Regional,American
1803,06,12,2022,Tuesday,21,47,KGSO,Canadair Regional,American
1804,06,12,2022,Tuesday,21,49,KABE,Canadair Regional,American
1805,06,12,2022,Tuesday,21,42,KPHF,Embraer,American
1806,06,12,2022,Tuesday,21,38,KCSG,Embraer,American
1807,06,12,2022,Tuesday,21,38,KMSY,Airbus,American
1808,06,12,2022,Tuesday,21,37,KCHA,Embraer,American
1809,06,12,2022,Tuesday,21,20,KFLO,Embraer,American
1810,06,12,2022,Tuesday,21,26,KPBI,Airbus,American
1811,06,12,2022,Tuesday,21,36,KEWR,Boeing,American
1812,06,12,2022,Tuesday,21,49,KDFW,Airbus,American
1813,06,12,2022,Tuesday,21,39,KMSP,Boeing,Delta Air Lines
1814,06,12,2022,Tuesday,21,56,KJFK,Canadair Regional,Delta Air Lines
1815,06,12,2022,Tuesday,21,05,KLGA,Canadair Regional,Delta Air Lines
1816,06,12,2022,Tuesday,21,32,KMCO,Airbus,Frontier
1817,06,12,2022,Tuesday,21,08,KDSM,Embraer,Envoy Air
1818,06,12,2022,Tuesday,21,12,KMSN,Embraer,Envoy Air
1819,06,12,2022,Tuesday,21,07,KGRR,Embraer,Envoy Air
1820,06,12,2022,Tuesday,21,10,KFTY,Other,Unknown/Private owner
1821,06,12,2022,Tuesday,21,04,KSAV,Other,Unknown/Private owner
1822,06,12,2022,Tuesday,21,27,KORF,Airbus,American
1823,06,12,2022,Tuesday,21,23,KIAH,Boeing,American
1824,06,12,2022,Tuesday,21,06,KMIA,Boeing,American
1825,06,12,2022,Tuesday,21,15,KMCO,Airbus,American
1826,06,12,2022,Tuesday,21,50,KPIT,Airbus,American
1827,06,12,2022,Tuesday,21,10,KLGA,Boeing,American
1828,06,12,2022,Tuesday,21,16,CYYZ,Boeing,American
1829,06,12,2022,Tuesday,21,02,KDFW,Airbus,American
1830,06,12,2022,Tuesday,21,13,KTEB,Other,Unknown/Private owner
1831,06,12,2022,Tuesday,21,39,KEWR,Airbus,United
1832,06,12,2022,Tuesday,21,16,KORD,Airbus,United
1833,06,12,2022,Tuesday,21,40,KMDW,Boeing,Southwest
1834,06,12,2022,Tuesday,22,55,KPHL,Airbus,American
1835,06,12,2022,Tuesday,22,28,KBOS,Embraer,Delta Air Lines
1836,06,12,2022,Tuesday,22,04,KSAV,Other,Unknown/Private owner
1837,06,12,2022,Tuesday,22,19,KCHS,Other,Unknown/Private owner
1838,06,12,2022,Tuesday,22,03,KMCO,Airbus,Spirit
1839,06,12,2022,Tuesday,22,58,KIAH,Boeing,United
1840,06,12,2022,Tuesday,23,55,KMIA,Boeing,American
1841,06,12,2022,Tuesday,23,59,KDFW,Airbus,American
1842,06,12,2022,Tuesday,23,33,KORD,Boeing,American
1843,06,12,2022,Tuesday,23,50,KATL,Boeing,Delta Air Lines
1844,06,12,2022,Tuesday,23,30,KMSP,Boeing,Delta Air Lines
1845,06,12,2022,Tuesday,23,28,KDTW,Boeing,Delta Air Lines
1846,07,12,2022,Wednesday,00,39,KDEN,Airbus,American
1847,07,12,2022,Wednesday,00,39,KDEN,Airbus,Piedmont
1848,07,12,2022,Wednesday,01,45,KCVG,Boeing,ATI
1849,07,12,2022,Wednesday,04,34,KPHL,Boeing,UPS
1850,07,12,2022,Wednesday,04,17,KMKE,Boeing,Endeavor Air
1851,07,12,2022,Wednesday,04,17,KMKE,Boeing,Delta Air Lines
1852,07,12,2022,Wednesday,04,57,KLAS,Airbus,Frontier
1853,07,12,2022,Wednesday,04,57,KIND,Boeing,FedEx
1854,07,12,2022,Wednesday,05,14,KSDF,Other,UPS
1855,07,12,2022,Wednesday,05,51,KSLC,Airbus,American
1856,07,12,2022,Wednesday,05,05,KDEN,Airbus,American
1857,07,12,2022,Wednesday,05,54,KPDX,Airbus,American
1858,07,12,2022,Wednesday,05,44,KPHX,Airbus,American
1859,07,12,2022,Wednesday,05,59,KLAS,Airbus,American
1860,07,12,2022,Wednesday,06,18,KONT,Airbus,American
1861,07,12,2022,Wednesday,06,51,KDCA,Airbus,American
1862,07,12,2022,Wednesday,06,20,KSFO,Airbus,American
1863,07,12,2022,Wednesday,06,02,KSJC,Airbus,American
1864,07,12,2022,Wednesday,06,10,KSMF,Airbus,American
1865,07,12,2022,Wednesday,06,15,KSEA,Airbus,American
1866,07,12,2022,Wednesday,06,02,KLAX,Airbus,American
1867,07,12,2022,Wednesday,06,02,KSAN,Airbus,American
1868,07,12,2022,Wednesday,06,12,KMEM,Boeing,FedEx
1869,07,12,2022,Wednesday,06,15,KLAS,Airbus,Spirit
1870,07,12,2022,Wednesday,07,55,KGSO,Airbus,American
1871,07,12,2022,Wednesday,07,52,KCMH,Airbus,American
1872,07,12,2022,Wednesday,07,57,KGSP,Airbus,American
1873,07,12,2022,Wednesday,07,59,KROC,Airbus,American
1874,07,12,2022,Wednesday,07,48,KSDF,Airbus,American
1875,07,12,2022,Wednesday,07,00,KLAS,Airbus,American
1876,07,12,2022,Wednesday,07,54,KATL,Airbus,American
1877,07,12,2022,Wednesday,07,58,KBUF,Airbus,American
1878,07,12,2022,Wednesday,07,46,KMCO,Airbus,American
1879,07,12,2022,Wednesday,07,14,KILM,Airbus,American
1880,07,12,2022,Wednesday,07,35,KLAX,Airbus,American
1881,07,12,2022,Wednesday,07,56,KPBI,Boeing,American
1882,07,12,2022,Wednesday,07,54,KJAX,Airbus,American
1883,07,12,2022,Wednesday,07,58,KFAY,Canadair Regional,American
